tenure,PhoneService,Contract,PaymentMethod,MonthlyCharges,TotalCharges,Churn,AutoPay,monthly_to_total,tenure_to_total
35,1,1,1,99.25,3532.0,0,0,0.02810022650056625,0.009909399773499434
3,1,0,3,85.7,256.75,0,1,0.3337877312560857,0.011684518013631937
38,1,1,1,104.85,3887.25,0,0,0.02697279567817866,0.009775548266769567
35,1,2,3,69.15,2490.15,0,1,0.027769411481236073,0.01405537819006887
7,1,0,1,90.45,593.45,1,0,0.15241385120903192,0.011795433482180468
47,1,2,0,74.45,3510.3,0,0,0.021209013474631798,0.013389169016893143
14,1,0,1,50.45,765.45,0,0,0.06590894245215233,0.018289894833104708
20,1,0,1,60.0,1259.35,0,0,0.047643625679914245,0.015881208559971414
66,1,2,1,85.25,5538.35,0,0,0.015392671102404144,0.011916906659925789
15,1,0,3,19.45,340.85,0,1,0.05706322429221065,0.0440076279888514
42,1,2,2,20.75,844.45,0,1,0.024572206761797617,0.0497365148913494
17,1,0,1,78.9,1348.95,0,0,0.058489936617369065,0.01260239445494644
37,1,1,3,104.5,3778.0,0,1,0.027660137638962416,0.009793541556379036
12,1,0,1,49.4,611.65,0,0,0.08076514346439957,0.01961906318973269
53,1,1,2,94.25,4867.95,1,1,0.019361332799227603,0.01088753992953913
60,1,2,0,25.0,1505.05,0,0,0.016610743829108668,0.0398657851898608
18,0,0,3,25.55,467.85,0,1,0.05461152078657689,0.03847386983007374
1,1,0,1,74.9,74.9,1,0,1.0,0.013351134846461948
3,1,0,1,70.15,194.2,0,0,0.3612255406797117,0.015447991761071062
9,1,0,3,69.4,571.45,0,1,0.12144544579578266,0.015749409397147605
1,1,0,1,80.25,80.25,1,0,1.0,0.012461059190031152
56,1,1,1,93.15,5253.95,0,0,0.017729517791376014,0.010658647303457398
17,1,0,1,69.0,1149.65,1,0,0.06001826642891314,0.014787109120167006
11,1,0,1,66.35,740.8,1,0,0.08956533477321814,0.014848812095032398
7,1,0,1,69.55,521.35,0,0,0.13340366356574276,0.013426680732713149
69,1,2,2,20.2,1412.65,0,1,0.014299366438962232,0.04884437050932644
19,1,0,2,86.0,1532.45,1,1,0.05611928611047669,0.012398446931384383
3,1,0,1,80.3,250.05,1,0,0.3211357728454309,0.011997600479904018
54,1,2,3,20.4,1090.6,0,1,0.018705299834953237,0.049514028974876216
62,1,1,3,23.75,1446.8,0,1,0.016415537738457286,0.042853193254077965
24,1,0,3,90.55,2282.55,1,1,0.03967054390922433,0.010514556088585134
62,1,0,3,70.45,4300.45,0,1,0.01638200653419991,0.014417095885314328
17,1,0,2,65.75,1111.2,0,1,0.059170266378689704,0.015298776097912166
9,0,0,0,24.6,190.1,0,0,0.12940557601262495,0.04734350341925302
64,1,2,0,69.25,4447.75,0,0,0.015569670057894442,0.014389297959642515
2,1,0,1,75.9,143.35,1,0,0.5294733170561563,0.013951866062085804
1,1,0,0,45.85,45.85,1,0,1.0,0.021810250817884406
16,0,0,1,49.95,810.2,1,0,0.06165144408787954,0.01974821031843989
72,1,2,2,24.65,1830.05,0,1,0.013469577333952624,0.03934318734460807
30,1,1,2,90.4,2820.65,0,1,0.03204935032705228,0.0106358463474731
49,1,0,0,100.85,4847.35,0,0,0.02080518221296172,0.010108616047943721
61,1,2,3,75.35,4729.3,0,1,0.015932590446789165,0.012898314761169729
47,1,0,1,87.2,4017.45,0,0,0.02170531058258348,0.011698963272722747
20,1,0,3,64.4,1398.6,0,1,0.046046046046046056,0.014300014300014301
34,1,0,1,78.3,2564.3,1,0,0.03053464883203993,0.013258979058612485
70,1,2,2,24.7,1685.9,0,1,0.01465092828756154,0.04152084939794768
54,1,1,1,105.85,5826.65,0,0,0.018166527936292726,0.00926776106338977
61,1,1,0,98.3,6066.55,0,0,0.01620360831114884,0.01005513842299165
3,1,0,1,76.95,228.4,1,0,0.33690893169877406,0.013134851138353765
13,1,1,0,19.45,270.2,0,0,0.07198371576609919,0.04811250925240563
16,1,0,1,96.15,1529.2,1,0,0.06287601360188334,0.010462987182840701
3,1,0,3,58.7,168.6,0,1,0.3481613285883749,0.017793594306049824
25,1,0,0,20.15,536.35,0,0,0.03756875174792579,0.046611354525962524
30,1,0,0,64.5,1888.45,0,0,0.034154994837035664,0.015886044110249145
21,0,0,1,28.5,629.35,0,0,0.04528481766902359,0.033367760387701596
1,1,0,1,45.3,45.3,1,0,1.0,0.02207505518763797
15,1,0,2,19.4,289.3,1,1,0.06705841686830279,0.051849291393017624
23,1,0,1,90.45,2117.25,0,0,0.042720510095642934,0.01086314795135199
45,1,0,1,105.15,4730.9,0,0,0.022226214885116998,0.009511932190492296
24,1,1,2,83.15,2033.05,0,1,0.04089914168367724,0.011804923636900224
11,1,0,1,90.15,987.95,1,0,0.09124955716382409,0.01113416670884154
1,1,0,0,45.05,45.05,1,0,1.0,0.022197558268590458
56,1,2,2,103.2,5744.35,0,1,0.017965479122964305,0.009748709601608537
1,1,0,1,75.8,75.8,1,0,1.0,0.013192612137203167
1,1,0,1,19.45,19.45,0,0,1.0,0.05141388174807198
7,1,0,1,79.3,523.15,1,0,0.15158176431233872,0.01338048360890758
55,1,2,3,88.8,4805.3,0,1,0.018479595446694273,0.011445695378020102
2,0,0,1,30.9,59.05,1,0,0.5232853513971211,0.03386960203217612
72,1,2,3,85.9,6110.75,0,1,0.014057194288753428,0.011782514421306714
45,0,1,1,34.2,1596.6,0,0,0.021420518602029315,0.028184892897406992
47,1,2,0,20.15,1046.2,0,0,0.0192601796979545,0.044924488625501816
46,1,1,3,95.25,4424.2,1,1,0.021529316034537317,0.010397359974684689
2,1,0,0,50.3,92.75,0,0,0.5423180592991913,0.0215633423180593
2,1,0,1,80.15,194.55,0,0,0.41197635569262403,0.010280133641737342
12,1,0,1,51.25,612.1,0,0,0.08372814899526221,0.019604639764744324
68,1,0,2,89.6,6127.6,1,1,0.014622364384098177,0.011097330112931653
69,1,2,3,95.2,6671.7,0,1,0.01426922673381597,0.010342191645307792
56,1,1,3,94.8,5264.3,0,1,0.018008092243983056,0.01063769162091826
4,1,0,1,80.25,303.7,0,0,0.2642410273296016,0.01317089232795522
64,1,2,2,76.1,4818.8,0,1,0.015792313439030464,0.013281314850170166
59,1,1,1,110.15,6448.05,1,0,0.01708268391219051,0.009150053116833772
62,1,2,2,115.55,7159.05,0,1,0.01614040969122998,0.008660366948128592
63,1,2,3,24.65,1574.5,0,1,0.015655763734518893,0.040012702445220705
53,0,1,1,53.6,2879.2,0,0,0.018616282300639067,0.018407891080855793
5,1,0,0,19.45,86.05,0,0,0.22603137710633353,0.05810575246949448
49,1,0,1,88.2,4159.45,0,0,0.02120472658644773,0.011780403659137626
62,1,2,2,101.15,6638.35,0,1,0.015237220092342223,0.00933967024938426
55,1,2,0,56.8,3112.05,0,0,0.01825163477450555,0.017673237897848686
71,1,2,1,99.4,7168.25,0,0,0.013866703867750149,0.009904788476964391
72,1,2,3,20.1,1326.25,0,1,0.015155513666352498,0.05428840716305372
36,0,1,3,60.7,2234.55,0,1,0.027164306012396233,0.016110626300597435
25,1,1,2,20.95,495.15,0,1,0.04231041098656973,0.05048975058063213
72,1,2,2,114.85,8317.95,0,1,0.013807488623999902,0.00865597893711792
36,1,1,2,19.25,679.8,0,1,0.028317152103559874,0.0529567519858782
1,1,0,0,62.8,62.8,0,0,1.0,0.01592356687898089
72,1,2,1,105.5,7544.0,0,0,0.013984623541887592,0.009544008483563097
59,1,2,0,19.85,1188.25,0,0,0.01670523879654955,0.04965285083105407
7,1,0,1,89.5,676.7,1,0,0.13225949460617703,0.01034431801389094
1,1,1,3,74.1,74.1,0,1,1.0,0.01349527665317139
30,1,0,1,107.5,3242.5,0,0,0.03315343099460293,0.009252120277563608
64,1,2,0,19.55,1240.15,0,0,0.015764222069910898,0.051606660484618795
63,1,1,2,68.8,4111.35,0,1,0.01673416274459727,0.015323433908570177
72,1,2,3,84.45,5899.85,0,1,0.01431392323533649,0.012203700094070187
8,1,0,1,75.0,632.95,1,0,0.1184927719409116,0.01263922900703057
62,1,2,2,84.5,5193.2,0,1,0.016271277824847878,0.01193868905491797
67,1,2,2,111.2,7530.8,0,1,0.014766027513677166,0.00889679715302491
6,1,0,1,44.75,270.95,1,0,0.16515962354677985,0.022144307067724675
70,1,2,2,80.6,5460.2,0,1,0.014761364052598805,0.012820043221860006
20,1,0,2,80.7,1614.2,0,1,0.04999380498079544,0.012390038409119068
5,1,0,1,75.6,402.5,0,0,0.18782608695652173,0.012422360248447204
24,0,1,1,57.6,1367.75,0,0,0.04211295923962713,0.017547066349844636
11,1,0,1,44.05,483.7,1,0,0.09106884432499483,0.022741368616911308
72,1,2,3,110.6,7962.2,0,1,0.013890633242068774,0.009042726884529402
66,1,2,3,58.2,3810.8,0,1,0.015272383751443266,0.017319198068647002
45,1,2,0,81.0,3533.6,0,0,0.022922798279375142,0.01273488793298619
69,1,2,2,19.7,1396.9,0,1,0.014102655880879089,0.04939508912592168
15,1,0,2,85.6,1345.55,1,1,0.06361710824569879,0.011147857753335069
28,1,0,2,59.55,1646.45,0,1,0.03616872665431686,0.017006286252239666
70,1,1,3,115.55,8127.6,1,1,0.014216989025050444,0.008612628574240859
36,1,1,0,75.55,2680.15,0,0,0.028188720780553324,0.013432084025147846
16,1,0,1,86.6,1281.0,1,0,0.06760343481654957,0.01249024199843872
18,1,0,1,85.2,1553.9,1,0,0.0548297831263273,0.011583756998519852
34,1,0,1,97.65,3207.55,1,0,0.030443796667238236,0.010599990647067075
42,0,1,3,45.1,2049.05,0,1,0.022010199848710377,0.020497303628510773
48,1,1,2,70.95,3629.2,0,1,0.019549763033175356,0.013226055328998128
47,1,0,1,109.55,5124.55,1,0,0.02137748680371935,0.00917153701300602
39,1,1,1,89.55,3474.45,1,0,0.02577386348918534,0.011224798169494453
11,1,2,3,20.9,202.3,0,1,0.1033119130004943,0.05437469105289174
7,1,0,0,19.95,147.5,0,0,0.1352542372881356,0.04745762711864407
3,1,0,0,24.6,86.35,0,0,0.2848870874348582,0.03474232773595831
8,1,0,1,66.7,579.0,0,0,0.1151986183074266,0.013816925734024179
1,1,0,0,19.45,19.45,1,0,1.0,0.05141388174807198
32,1,1,0,94.8,3131.55,0,0,0.030272548737845472,0.01021858185243729
60,1,1,2,65.85,3928.3,0,1,0.016762976351093348,0.015273782552249064
10,1,0,2,19.95,187.75,0,1,0.10625832223701731,0.05326231691078562
71,1,2,2,24.65,1710.15,0,1,0.014413940297634709,0.04151682600941438
4,1,0,0,20.35,76.35,1,0,0.26653569089718404,0.05239030779305829
1,1,0,1,69.25,69.25,1,0,1.0,0.01444043321299639
43,0,1,2,51.25,2151.6,0,1,0.023819483175311396,0.01998512734709054
59,1,1,2,99.5,5961.1,1,1,0.016691550217241783,0.009897502138866986
23,1,0,1,54.25,1221.55,0,0,0.04441078957062748,0.018828537513814417
72,1,2,2,19.4,1496.45,0,1,0.012964014835109759,0.048113869491129
22,1,1,3,56.25,1292.2,0,1,0.04353041324872311,0.017025228292833927
1,0,0,0,25.15,25.15,0,0,1.0,0.039761431411530816
69,1,2,2,23.95,1713.1,0,1,0.013980503181367112,0.040277858852372894
50,0,1,0,35.4,1748.9,0,0,0.02024129452798902,0.02858939905083195
1,0,0,1,25.2,25.2,1,0,1.0,0.03968253968253968
2,1,0,0,45.0,96.45,1,0,0.4665629860031104,0.020736132711249352
15,1,0,2,75.35,1114.55,0,1,0.06760576017226683,0.013458346417836796
31,1,2,2,20.4,609.1,0,1,0.033492037432277126,0.050894762764734855
1,1,0,0,20.15,20.15,1,0,1.0,0.04962779156327544
66,1,0,3,105.0,7133.25,1,1,0.014719798128482809,0.00925244453790348
0,0,2,3,56.05,2283.3004408418656,0,1,0.024547798878072326,0.0
3,1,0,3,54.7,169.45,1,1,0.3228090882266156,0.017704337562702864
8,1,2,0,20.0,141.6,0,0,0.14124293785310735,0.05649717514124294
64,1,1,3,73.05,4688.65,0,1,0.01558017766307999,0.013649984537126892
28,1,0,0,20.5,563.05,0,0,0.0364088446851967,0.04972915371636622
57,1,1,3,100.75,5985.0,0,1,0.01683375104427736,0.009523809523809525
14,1,0,1,87.25,1258.6,1,0,0.06932305736532655,0.011123470522803115
19,1,2,0,19.95,373.5,0,0,0.053413654618473895,0.050870147255689425
10,1,0,1,79.95,857.2,1,0,0.09326878208119459,0.011665888940737284
51,0,0,1,49.65,2553.35,0,0,0.019445042786926978,0.019973759962402336
67,1,2,0,65.65,4322.85,0,0,0.015186740229246909,0.015499034201973233
11,1,0,1,20.45,250.8,0,0,0.08153907496012759,0.043859649122807015
72,0,2,2,60.95,4549.05,0,1,0.013398401864125477,0.0158274804629538
66,1,1,1,20.35,1359.5,0,0,0.014968738506803973,0.04854726002206693
18,1,0,1,88.35,1639.3,1,0,0.05389495516378942,0.010980296468004637
9,1,0,1,19.5,178.85,0,0,0.1090299133351971,0.05032149846239866
9,1,0,3,75.2,633.85,0,1,0.11864005679577187,0.01419894296757908
48,1,0,2,111.45,5315.1,0,1,0.020968561268837838,0.009030874301518315
10,1,0,0,70.15,735.5,0,0,0.09537729435757988,0.013596193065941536
9,1,0,1,94.75,889.9,1,0,0.10647263737498595,0.010113495898415552
13,1,0,1,95.05,1290.0,1,0,0.07368217054263565,0.010077519379844961
4,1,0,1,78.45,330.05,1,0,0.23769125890016665,0.012119375852143614
4,1,0,1,70.2,237.95,1,0,0.29501996217692794,0.016810254255095608
72,1,2,2,92.0,6474.4,0,1,0.01420981094773261,0.011120721611268999
51,1,2,3,85.5,4421.95,0,1,0.019335361096348896,0.011533373285541448
59,0,0,2,41.05,2452.7,1,1,0.016736657561055163,0.024055122925755294
10,1,0,1,85.6,813.85,1,0,0.10517908705535417,0.012287276525158198
61,1,0,1,82.15,4904.85,0,0,0.01674872829954025,0.012436669826804081
54,1,1,1,84.4,4484.05,0,0,0.01882227004605212,0.012042684626621022
33,1,0,0,60.9,2033.85,0,0,0.029943211151264842,0.016225385352902133
27,1,2,2,20.25,538.2,0,1,0.037625418060200665,0.05016722408026755
1,1,0,1,79.2,79.2,1,0,1.0,0.012626262626262626
23,1,0,0,95.3,2192.9,0,0,0.04345843403711979,0.010488394363628072
1,1,0,0,19.85,19.85,0,0,1.0,0.05037783375314861
45,1,2,0,84.35,3858.05,0,0,0.021863376576249656,0.01166392348466194
39,1,2,2,19.85,854.8,0,1,0.023221806270472628,0.045624707533926064
5,1,1,0,70.0,347.4,1,0,0.20149683362118598,0.014392630972941856
72,1,2,2,82.3,5815.15,0,1,0.014152687376937827,0.012381451897199558
58,1,0,2,66.8,3970.4,0,1,0.01682450130969172,0.01460809993955269
70,0,2,2,44.6,3058.15,0,1,0.014583980511093308,0.022889655510684562
61,1,1,2,98.45,6145.2,0,1,0.016020633990757014,0.009926446657553864
2,1,0,0,70.7,129.2,0,0,0.5472136222910218,0.015479876160990714
46,1,1,0,24.95,1165.9,0,0,0.021399776996311858,0.039454498670554936
1,1,0,2,49.95,49.95,1,1,1.0,0.02002002002002002
22,1,0,1,69.25,1554.0,1,0,0.04456241956241956,0.014157014157014158
48,1,2,3,102.5,4904.25,0,1,0.02090023958811235,0.009787429270530662
64,1,2,3,86.55,5632.55,0,1,0.015366042023594996,0.011362526741884225
72,1,2,2,24.3,1643.25,0,1,0.01478776814240073,0.04381560931081698
12,1,0,3,58.35,740.55,0,1,0.07879278914320438,0.01620417257443792
34,1,0,1,94.25,3217.55,1,0,0.029292474087426766,0.010567046355145996
72,1,2,3,68.75,4888.2,0,1,0.014064481813346427,0.014729348226340986
29,1,0,1,85.8,2440.25,0,0,0.035160331933203566,0.011884028275791415
33,1,1,3,20.1,620.55,0,1,0.03239062122310854,0.05317863185883491
1,1,0,0,20.35,20.35,0,0,1.0,0.04914004914004914
62,1,1,1,110.8,6840.95,0,0,0.016196580884233914,0.009063068725834863
41,1,1,1,73.0,3001.2,1,0,0.024323603891776624,0.013661202185792351
64,1,1,3,100.05,6254.2,1,1,0.015997249848102076,0.01023312334111477
4,1,0,3,82.85,319.6,0,1,0.25923028785982477,0.012515644555694618
24,1,0,1,84.35,1938.05,0,0,0.04352312891824256,0.0123835814349475
14,1,1,0,19.55,294.5,0,0,0.066383701188455,0.04753820033955857
3,1,0,0,19.95,58.3,0,0,0.3421955403087479,0.051457975986277875
4,1,0,3,99.8,442.85,1,1,0.2253584735237665,0.009032403748447555
18,0,0,1,35.0,553.0,1,0,0.06329113924050633,0.0325497287522604
8,1,0,1,66.25,546.45,0,0,0.12123707567023514,0.014639948760179338
35,1,2,2,23.3,797.1,0,1,0.02923096223811316,0.043909170743946804
1,1,0,1,76.0,76.0,1,0,1.0,0.013157894736842105
66,1,2,3,25.3,1673.8,0,1,0.015115306488230375,0.03943123431712271
8,0,2,0,44.55,343.45,0,0,0.12971320425098268,0.023293055757752222
71,1,1,3,104.1,7412.25,0,1,0.014044318526763128,0.009578737900097811
43,1,0,2,92.55,4039.0,0,1,0.022914087645456795,0.010646199554345134
2,1,0,1,93.85,170.85,1,0,0.5493122622183202,0.01170617500731636
29,1,0,2,101.45,2948.6,0,1,0.034406158855049856,0.009835176015736281
15,1,0,1,84.3,1308.4,1,0,0.06442983797003973,0.011464383980434117
65,1,2,3,94.55,6078.75,0,1,0.015554184659675098,0.010692987867571458
35,1,0,1,95.5,3418.2,0,0,0.02793868117722778,0.010239307237727459
64,1,1,3,100.3,6603.8,0,1,0.015188224961385869,0.009691389805869347
58,0,2,3,55.5,3166.9,0,1,0.017525024471881017,0.018314439988632417
18,1,0,3,49.85,865.75,0,1,0.05758013283280393,0.020791221484262202
67,1,0,2,89.55,6373.1,0,1,0.014051246646059216,0.010512937189123031
63,1,2,0,19.15,1177.05,0,0,0.016269487277515822,0.05352363960749331
60,1,0,1,99.8,5985.75,0,0,0.0166729315457545,0.010023806540533768
9,1,0,3,84.4,732.5,1,1,0.11522184300341298,0.012286689419795221
70,1,2,3,113.05,7869.05,0,1,0.014366410176577858,0.008895610016456878
15,1,0,1,101.1,1504.05,1,0,0.06721851002293806,0.009973072703700011
48,1,1,0,19.95,936.7,0,0,0.02129817444219067,0.05124372798121063
12,1,0,1,74.15,741.4,0,0,0.10001348799568385,0.016185594820609658
71,1,1,1,92.0,6585.2,0,0,0.013970722225596793,0.01078175302192796
44,1,0,1,73.85,3122.4,0,0,0.023651678196259285,0.014091724314629772
1,1,0,1,50.45,50.45,1,0,1.0,0.019821605550049554
45,1,2,0,24.45,1088.25,0,0,0.022467263955892488,0.04135079255685734
23,1,1,3,24.8,615.35,0,1,0.04030226700251889,0.037377102462013485
43,1,1,2,64.85,2908.2,0,1,0.022299016573825735,0.014785778144556772
35,1,0,2,20.75,739.9,0,1,0.028044330314907422,0.04730368968779565
9,1,0,0,68.95,593.85,0,0,0.11610676096657405,0.015155342258145996
12,1,0,0,99.95,1132.75,1,0,0.08823659236371661,0.010593687927609799
65,1,0,3,109.4,7227.45,0,1,0.015136735639817642,0.00899349009678379
2,1,0,1,91.4,193.6,1,0,0.472107438016529,0.010330578512396695
27,1,0,0,49.0,1291.35,0,0,0.03794478646377822,0.020908351724939017
40,1,1,0,50.25,2023.55,0,0,0.024832596179980727,0.019767240740283167
5,1,0,3,75.55,349.65,1,1,0.21607321607321608,0.014300014300014301
8,1,1,3,19.9,153.95,0,1,0.1292627476453394,0.05196492367651835
58,1,1,2,97.8,5458.8,0,1,0.017916025500109914,0.010625045797611195
52,1,1,1,100.3,5244.45,0,0,0.019124979740487564,0.009915243733851976
3,1,0,0,55.8,154.55,0,0,0.36104820446457453,0.019411193788417987
41,1,2,1,111.15,4507.15,0,0,0.024660816702350714,0.009096657533030851
20,1,0,0,98.55,2031.95,0,0,0.048500209158689925,0.009842761878983242
1,1,0,1,50.05,50.05,0,0,1.0,0.01998001998001998
4,1,0,3,80.8,332.45,1,1,0.24304406677695894,0.01203188449390886
23,1,0,1,20.85,473.9,0,0,0.043996623760286985,0.048533445874657105
6,1,0,2,19.5,106.8,0,1,0.18258426966292135,0.056179775280898875
8,1,0,0,19.35,152.6,0,0,0.12680209698558323,0.05242463958060289
18,1,0,0,69.5,1199.4,0,0,0.057945639486409864,0.015007503751875937
52,0,0,3,48.8,2555.05,0,1,0.019099430539519773,0.02035185221424238
31,1,0,1,94.5,2979.2,0,0,0.03171992481203008,0.010405477980665951
29,1,0,0,20.65,654.85,0,0,0.03153393907001603,0.04428495075208063
36,1,2,3,106.05,3834.4,0,1,0.02765752138535364,0.009388691842269977
16,1,0,1,100.0,1534.75,1,0,0.06515719172503665,0.010425150676005863
42,1,1,1,108.3,4586.15,0,0,0.02361457867710389,0.009158008351231426
1,1,0,1,20.55,20.55,1,0,1.0,0.048661800486618
60,1,2,1,99.65,5941.05,0,0,0.016773129328990666,0.010099224884490115
5,1,0,1,85.3,424.15,1,0,0.20110809855004128,0.011788282447247436
22,1,0,3,95.9,2234.95,0,1,0.0429092373431173,0.009843620662654646
36,1,1,0,20.0,666.75,0,0,0.029996250468691414,0.05399325084364454
4,1,0,1,70.4,281.0,1,0,0.2505338078291815,0.014234875444839857
9,1,0,0,64.95,547.8,0,0,0.11856516976998906,0.01642935377875137
1,1,0,3,74.6,74.6,0,1,1.0,0.013404825737265416
12,1,0,1,49.2,571.15,0,0,0.08614199422218333,0.021010242493215443
23,1,1,0,73.75,1756.6,0,0,0.04198451554138677,0.013093476033246045
62,1,1,2,92.3,5731.45,0,1,0.01610412722783938,0.010817506913608249
37,1,0,2,98.8,3475.55,1,1,0.02842715541425098,0.010645797068089942
8,1,0,0,19.2,156.85,0,0,0.1224099458080969,0.051004144086707046
31,1,0,3,88.65,2683.2,0,1,0.033038908765652956,0.011553369111508647
13,1,0,3,74.4,896.75,1,1,0.0829662670755506,0.01449679397825481
24,1,0,1,98.75,2407.3,1,0,0.04102106093964192,0.00996967557014082
45,1,0,2,95.95,4456.65,0,1,0.0215296242693503,0.010097270371242974
69,1,2,3,105.4,6998.95,0,1,0.015059401767407969,0.009858621650390417
2,1,0,0,20.25,36.8,0,0,0.5502717391304348,0.05434782608695653
61,1,1,1,106.0,6547.7,1,0,0.016188890755532478,0.009316248453655482
41,1,0,1,104.7,4346.4,1,0,0.024088901159580345,0.009433094054849992
44,0,1,1,49.05,2265.0,0,0,0.021655629139072846,0.019426048565121413
39,0,1,0,35.55,1309.15,0,0,0.027155024252377494,0.029790321964633538
72,0,2,3,65.1,4754.3,0,1,0.01369286750941253,0.015144185263866393
13,1,0,1,96.85,1235.55,0,0,0.07838614382258913,0.010521630043300555
51,1,1,3,69.75,3562.5,0,1,0.019578947368421053,0.01431578947368421
71,1,2,1,99.2,7213.75,0,0,0.013751516201698146,0.009842315023392827
22,1,0,1,96.7,2082.95,1,0,0.046424542115749305,0.010561943397585156
2,1,0,3,55.05,102.75,1,1,0.5357664233576642,0.019464720194647202
56,1,1,1,106.8,5914.4,0,0,0.01805762207493575,0.009468416069254701
1,1,0,0,51.25,51.25,0,0,1.0,0.01951219512195122
23,1,1,0,57.75,1282.85,0,0,0.045016954437385515,0.017928830338698992
66,1,1,2,70.85,4738.85,0,1,0.014950884708315307,0.013927429650653638
1,1,0,0,19.55,19.55,0,0,1.0,0.05115089514066496
19,1,0,1,88.2,1775.8,1,0,0.04966775537785787,0.0106994030859331
11,1,0,2,79.5,795.65,0,1,0.09991830578772073,0.013825174385722366
8,1,1,0,19.75,145.0,1,0,0.13620689655172413,0.05517241379310345
52,1,0,2,98.15,4993.4,0,1,0.01965594584852005,0.010413746144911284
3,1,0,1,20.25,61.45,0,0,0.3295362082994304,0.04882017900732302
51,1,0,2,79.15,4018.55,0,1,0.01969615906234836,0.012691144815916188
15,1,0,1,75.65,1146.65,1,0,0.06597479614529281,0.013081585488161164
64,1,0,1,94.25,6081.4,0,0,0.01549807610089782,0.01052389252474759
37,0,0,3,40.2,1478.85,0,1,0.027183284308753428,0.025019440781688475
13,1,2,0,19.95,243.65,0,0,0.08187974553663041,0.05335522265544839
49,1,1,1,55.35,2633.95,0,0,0.02101406632624006,0.018603238482127603
45,1,1,2,102.15,4735.35,0,1,0.02157179511546137,0.009502993442934524
18,1,0,1,71.1,1247.75,0,0,0.056982568623522335,0.014425966740132239
1,1,0,1,74.7,74.7,1,0,1.0,0.013386880856760375
68,0,2,2,54.1,3794.5,0,1,0.014257477928580842,0.01792067466069311
54,1,2,3,19.65,1008.7,0,1,0.019480519480519477,0.05353425200753445
23,1,0,2,88.45,2130.55,0,1,0.04151510173429396,0.010795334538030086
17,1,0,1,76.65,1313.55,1,0,0.05835331734612311,0.01294202733051654
71,1,2,3,80.4,5727.15,0,1,0.014038396060867974,0.012397091048776444
67,1,2,2,19.25,1372.9,0,1,0.01402141452400029,0.04880180639522179
14,1,0,1,84.8,1203.9,0,0,0.07043774399867098,0.011628872829969265
1,0,0,0,25.8,25.8,1,0,1.0,0.03875968992248062
63,1,2,3,19.5,1215.1,0,1,0.016048061887910463,0.05184758456094149
41,1,1,1,68.6,2877.05,0,0,0.023843867850749895,0.014250708190681426
